id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date
663295_101hotels,104,55,52.88461538461539,110,2025-03-31
226_101hotels,68,21,30.88235294117647,47,2025-03-31
2273_101hotels,145,1,0.6896551724137931,2,2025-03-31
230_101hotels,56,34,60.714285714285715,57,2025-03-31
4398_101hotels,21,11,52.38095238095238,23,2025-03-31
607_101hotels,25,9,36.0,18,2025-03-31
13519_101hotels,48,18,37.5,35,2025-03-31
669053_101hotels,1,1,100.0,2,2025-03-31
7190_101hotels,23,19,82.6086956521739,33,2025-03-31
406989_101hotels,48,18,37.5,36,2025-03-31
662868_101hotels,3,1,33.333333333333336,2,2025-03-31
14970_101hotels,26,5,19.23076923076923,18,2025-03-31
462906_101hotels,31,27,87.09677419354838,104,2025-03-31
8802_101hotels,19,4,21.05263157894737,8,2025-03-31
666294_101hotels,6,3,50.0,29,2025-03-31
670640_101hotels,2,1,50.0,2,2025-03-31
654635_101hotels,4,3,75.0,6,2025-03-31
667603_101hotels,1,1,100.0,2,2025-03-31
4060_101hotels,14,11,78.57142857142857,22,2025-03-31
510819_101hotels,8,3,37.5,68,2025-03-31
14164_101hotels,7,7,100.0,16,2025-03-31
656186_101hotels,1,1,100.0,4,2025-03-31
481664_101hotels,13,3,23.076923076923077,10,2025-03-31
653724_101hotels,6,5,83.33333333333333,12,2025-03-31
655564_101hotels,11,8,72.72727272727273,16,2025-03-31
227_101hotels,64,71,110.9375,111,2025-03-31
610841_101hotels,10,7,70.0,19,2025-03-31
7027_101hotels,10,6,60.0,19,2025-03-31
4397_101hotels,14,11,78.57142857142857,22,2025-03-31
662866_101hotels,6,4,66.66666666666667,8,2025-03-31
665702_101hotels,2,1,50.0,2,2025-03-31
514851_101hotels,39,22,56.41025641025641,55,2025-03-31
662650_101hotels,7,4,57.142857142857146,16,2025-03-31
649990_101hotels,12,9,75.0,16,2025-03-31
666214_101hotels,2,1,50.0,2,2025-03-31
667604_101hotels,1,1,100.0,2,2025-03-31
658204_101hotels,5,5,100.0,12,2025-03-31
231_101hotels,58,8,13.793103448275861,16,2025-03-31
654332_101hotels,11,4,36.36363636363637,8,2025-03-31
514581_101hotels,7,2,28.571428571428573,4,2025-03-31
669608_101hotels,6,5,83.33333333333333,28,2025-03-31
14127_101hotels,9,2,22.22222222222222,4,2025-03-31
666722_101hotels,7,2,28.571428571428573,6,2025-03-31
669236_101hotels,7,3,42.857142857142854,6,2025-03-31
650983_101hotels,7,5,71.42857142857143,18,2025-03-31
560074_101hotels,23,6,26.08695652173913,9,2025-03-31
9536_101hotels,16,10,62.5,18,2025-03-31
485325_101hotels,18,16,88.88888888888889,44,2025-03-31
666215_101hotels,5,4,80.0,8,2025-03-31
10672_101hotels,6,3,50.0,14,2025-03-31
655145_101hotels,7,2,28.571428571428573,4,2025-03-31
655207_101hotels,1,1,100.0,4,2025-03-31
665413_101hotels,2,1,50.0,4,2025-03-31
665414_101hotels,3,1,33.333333333333336,2,2025-03-31
667679_101hotels,1,1,100.0,1,2025-03-31
670094_101hotels,1,1,100.0,6,2025-03-31
670102_101hotels,1,1,100.0,6,2025-03-31
669838_101hotels,3,1,33.333333333333336,2,2025-03-31
660799_101hotels,7,7,100.0,45,2025-03-31
6855_101hotels,27,11,40.74074074074074,25,2025-03-31
514527_101hotels,15,10,66.66666666666667,15,2025-03-31
658823_101hotels,5,3,60.0,10,2025-03-31
658692_101hotels,7,1,14.285714285714286,1,2025-03-31
660703_101hotels,3,3,100.0,6,2025-03-31
661097_101hotels,18,11,61.111111111111114,51,2025-03-31
663773_101hotels,12,15,125.0,30,2025-03-31
653874_101hotels,4,3,75.0,10,2025-03-31
218_101hotels,10,7,70.0,14,2025-03-31
221_101hotels,58,12,20.689655172413794,22,2025-03-31
605_101hotels,67,15,22.388059701492537,30,2025-03-31
14079_101hotels,23,11,47.82608695652174,24,2025-03-31
48009_101hotels,84,68,80.95238095238095,136,2025-03-31
421726_101hotels,12,11,91.66666666666667,13,2025-03-31
559557_101hotels,30,5,16.666666666666668,7,2025-03-31
669566_101hotels,25,5,20.0,7,2025-03-31
651714_101hotels,9,8,88.88888888888889,22,2025-03-31
6433_101hotels,13,10,76.92307692307692,21,2025-03-31
669748_101hotels,8,3,37.5,6,2025-03-31
671641_101hotels,1,1,100.0,4,2025-03-31
671748_101hotels,1,1,100.0,4,2025-03-31
672185_101hotels,1,1,100.0,2,2025-03-31
665625_101hotels,7,7,100.0,28,2025-03-31
9394_101hotels,92,20,21.73913043478261,24,2025-03-31
